id,content,main post,label
debrinadeby,Pa @agungputranto20 semoga menginspirasi ☺️,no,abaikan
amelialeli,@denotsmj,no,abaikan
hmnaufal,"Dan semoga kamu ada tekad kaya gini ya, kelak :"") @man_rokhman",no,abaikan
puguharyak,bang bro? sepatu yg jenis ini masih ad stok g? apa nama ny? trimakasih @bro.do,no,jawab
bro.do,"Hallo Bro @debrinadeby model itu sedang out of stock mas Bro, mungkin tertarik dengan model lainnya silahkan kunjungi website Om Bro www.bro.do #TosJantan -FSU-",no,x
bee.nadia26,Will you? @adem_lapan (0.0),no,abaikan
bro.do,"Hallo bro @puguharyak untuk detail harga, stok tersedia, dan gambaran produk juga pemesanan bisa langsung klik link berikut http://bro.do/id/ #enjoybrodo",no,x
dinantaputranyantosani,Papi @dinantasantos,no,abaikan
herryjombe,Untuk anak hrha brpaan??,no,jawab
bro.do,"Hallo Bro @herryjombe untuk detail harga, stok tersedia, dan gambaran produk juga pemesanan bisa langsung klik link berikut http://bro.do/id/ #enjoybrodo -FSU-",no,x
nugraha_dadang,Gan.. Utk anak umur 7 sama 9 tahun aa gk..,no,jawab
rohmah_aisah,@ahmadrobiyan,no,abaikan
bro.do,"Bosen dengan warna sepatu kamu? Atau warna sepatu kamu mulai pudar? Mau #KembaliSepertiBaru lagi?Kabar baik bro! Yup sekarang udah bisa REPAINT loh di BROLABS!.Bisa semua material:- Canvas- Suede- Leather.Kita menggunakan cat terpercaya authentic buatan lokal dari Yogyakarta. Dijamin warna tajam, tapi gak bikin sepatu kamu jadi keras atau kaku..Harga:Sneakers Rp 175.000,-Suede Rp 200.000,-Leather Rp 200.000,-.10 PASANG PERTAMA (REPAINT) DISCOUNT 25%..FOLLOW @wearebrolabs",yes,x
rendragilangp,Gan kalo mau ke storenya langsung yg di Jakarta/Tangerang di daerah mana ya gan?,no,jawab
restumuhammad05,Repair sepatu brodo bisa?,no,jawab
danzniel,Ditunggu carnera nya om..,no,jawab
setosetyawan,Store di semarang ada gak bro?,no,jawab
bro.do,"Hallo Bro @restumuhammad05 , Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-",no,x
bro.do,"Hallo Bro @rendragilangp , store Jakarta beralamat di Jl. Kemang Selatan 8 No. 64 B juga di Kuningan City di lt. UG atau lebih lengkap beserta mapnya bisa Mas Bro lihat di http://bit.ly/BrodoStores . Ditunggu yah Bro #enjoybrodo -FSU-",no,x
agfa_,"Bro,  brolabs di store bekasi ada ga?",no,jawab
rizzkianandasaputra,Bro kalo beli cat nya aja bisa? Ada warna apa aja?  @bro.do gmn cara belinya kalo bisa thanks bro.,no,jawab
bro.do,"Hallo Bro @setosetyawan , untuk saat ini Store Om Bro ada di Bandung, Jakarta, Bekasi, dan Surabaya. Untuk lebih lengkapnya beserta mapnya Mas Bro bisa lihat di http://bro.do/id/stores #EnjoyBrodo -FSU-",no,x
rendragilangp,Oke bro tengkyu infonya..besok mumpung weekend mau main ke store..lagi ada promo apa nih bro? @bro.do,no,jawab
agus4049,"Bisah kembali seperti semula dk gan ,, sptu y",no,abaikan
bro.do,"Hallo Bro @rizzkianandasaputra , Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-",no,x
aanofficial,Muantaaap,no,baca
zhulandax,Mau nanya bro....klo bekas ke gores bisa ilang gk ya..bagi tips donk,no,jawab
kurniawancbgit,Pesen online bisa gak,no,jawab
biben_official,@reshafauzy_,no,abaikan
bro.do,Hallo Bro @zhulandax Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-,no,x
dearestchika,Cek this out @wimbofarhandias @andriawanst,no,abaikan
bro.do,"Hallo Bro @kurniawancbgit sangat bisa Bro. Silahkan visit website Om Bro http://bro.do/id/ untuk melakukan order. Untuk lebih detail, silahkan hubungi CS kami melalui Call Center: 0811-854-5555, WhatsApp: 081224697199 atau LINE: @bro.do #enjoybrodo -FSU-",no,x
rifi_agustami,Krennnn,no,baca
kurniawancbgit,@bro.do makasih infonya,no,baca
haris_umarsyah,susah bgt cari no 45. Zella full black 😑,no,jawab
mukhlis_kl1s,Yg di foto ini brpe gan...,no,jawab
bro.do,"Hallo Bro @klis_inst  untuk detail harga, stok tersedia, dan gambaran produk bisa langsung klik link berikut http://bro.do/id/ #enjoybrodo -FSU-",no,x
gungprtms,"Halo mas, kalo kulit nubuck bisa jg?",no,jawab
muhamadjamal,Untuk color nya ada apa aja ya mas bro??,no,jawab
kausartamudo,Kalau ganti tapak bisa gak om bro.. soalnya tapak sepatu saya udah abis tapi bagian atasnya masih oke.. hihihi,no,jawab
dafinkha,Kalo bukan produk brodo boleh juga repaint dsni?,no,jawab
adhisn,min kl mau ganti sol gmn ya?bisa ke semua counter brodo?,no,jawab
feddych,Kl dr warna hitam bis di cat ke warna coklat ga bro,no,jawab
dhanuenggar,@himasatya,no,abaikan
dimpras10,@bro.do Bro kalo mau repaint sepatu dimana bro? Sama sekalian ganti sol nya?,no,jawab
alanrifaldi_,Mantep nih hehhe,no,baca
kelvinhalim,Bro..... mau tanya nih.... saya kan salah salah user @bro.do dari pertama lauching saya sudah punya sepatu brodo.... tapi skr kok bagian dalam nya gak kayak dulu..... dulu kan luar dalam leather skr kok dalam kain.... sehingga cepat bau apek..... apalagi kalau aktifitas tinggi... kalau dulu leather awet.... yang pertama lauching saya pakai sampai skr awet cuma tapak nya menipis... tapi yang baru. Saya baru beli 2 bulan dalam nya udah hancur dan bau apek..... type yang sama.... jadi kembali mau beli ragu...,no,jawab
novarahmava,Klo sobek bisa dibenerin skalian gak bro @bro.do,no,jawab
carpenter_toys_cloth,👌,no,baca
adibangun22,@smlrwk,no,abaikan
mand_sanders,maaf keluar jalur Om bro...klu jaket biasa di repaint ngga Om bro...???,no,jawab
usamah_att,Warnain apa bikin baru ? Wkwk @nm_hanif,no,abaikan
bro.do,@mand_sanders langsung ditanyain aja bro di Line @brolabs siapa tau bisa. #EnjoyBrodo -TS-,no,x
bro.do,"@oppa_lephino wah pembelian bulan apa bro? langsung konfirmasi aja bro ke CS om bro di call center 08118545555. kita ada garansi 3 bulan, dijamin bisa diganti baru atau free repair kalau itu kerusakan dari produksi. ditunggu konfirmasinya bro. #SalamGentl",no,x
bro.do,"hai @novarahmava , saat ini repair hanya tersedia untuk outsole aja bro. tapi untuk kerusakan lainnya bisa dikonfirmasi dulu di cs Om bro di call centrr 08118545555. #EnjoyBrodo -TS-",no,x
bro.do,hi bro @kelvinhalim terima kasih untuk kritik dan sarannya. nanti om bro akan diskusikan kembali dengan tim produksi om bro. dan untuk outsole yang sudah menipis bisa bro repair di Brodo Bandung. info lengkap untuk repair bisa bro tanyakan langsung via Line Brolabs di ID Line @brolabs #SalamGentleman -TS-,no,x
bro.do,@dimpras10 langsung datang aja atau kirimkan sepatu Bro ke Brodo Bandung. info lengkapnya bisa bro tanyakan langsung via Line Brolabs di @brolabs #EnjoyBrodo -TS-,no,x
bro.do,"@gungprtms @kausartamudo @feddych @muhamadjamal @adhisn Hi Brothers, untuk info ttg repair dan repaint sepatu, bisa langsung contact CS Brolabs via Line @brolabs #TosJantan -TS-",no,x
kelvinhalim,"Siap  @bro.do padahal saya pertama suka dan jatuh hati sama produk om bro ya karena luar dalam nya kulit, dan kesan premium nya dapat.... kalau skr luar nya kulit nya sih tetap premium dengan harga terjangkau, tapi bagian dalam nya jadi gak nyaman di kaki.... mungkin bagi beberapa orang akan nyaman, beberapa temen saya yang awal nya beli sepatu om bro berpendapat sama, malah produk baru skr mereka jadi ragu karena bagian dalam nya telah hilang kesan premium nya malah ada yang bilang dalamnya gak ada beda sama sepatu Kw di taman puring.... sebagai orang yang pertama rekomen ke temen2 saya jadi malu juga di katain gitu, apalagi saya pakai sepatu om bro dari pertma om bro lauching.... semoga tim@produksi bisa mengembalikan kesana premium nya... masalah harga yang akan di up.... saya rasa gpp yang penting enak dipakai dan kesana premium nya dapat, dan saya rasa ada harga ya ada rupa...... sukses selalu ya om @bro.do  semoga semakin banyak menghadirkan produk baru....",no,baca
novarahmava,@bro.do oke om tar aku tlp yah thanx yaahhh,no,baca
yudhamoch,Kalo karet bawah nya yg motif parang itu uda rusak bisa ga om @bro.do,no,jawab
vecky_vicko,Di Makassar bisa GA @bro.do,no,jawab
hudzaifaha,@muhanifs,no,abaikan
treeyadhy,Dumai bisa gk @bro.do,no,jawab
bro.do,Hallo Bro @treeyadhy bisa bro dengan mengirimkan ke Bandung. Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-,no,x
treeyadhy,"@bro.do Ok bro,,,mksi informasi nya bro",no,baca
riskisia,Gan ane mau nanya dong perawatan nya gimana sih ini sepatu. Boleh di semir gak sih ?,no,jawab
adiepery,"@bro.do bro spatu saya sdh pudar boot suede tp bukan merek lokal, bisa di repaint ga bro?",no,jawab
bro.do,Hallo Bro @adiepery Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-,no,x
adiepery,Makasi bro @bro.do,no,baca
lukman211,Yang EL bisa juga ngga min?,no,jawab
bro.do,Hallo Bro @lukman211 bisa Mas Bro Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-,no,x
louisleimena,"Choco tan saya sudah gelap, bisa dibalikan seperti awal lagi? (Signore boots choco tan)",no,jawab
bro.do,Hallo Bro @louisleimena Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-,no,x
firman_virlyanto,Klo ganti alas sepatu Ventura & signore bisa ga?,no,jawab
daudmsh,Di yogya atau jawa tengah ada om @bro.do ?,no,jawab
bro.do,"Hallo Bro @daudmsh untuk saat ini Store Om Bro ada di Bandung, Jakarta, Bekasi, Tangerang dan Surabaya. Untuk lebih lengkapnya beserta mapnya Mas Bro bisa lihat di http://bro.do/id/stores #EnjoyBrodo -FSU-",no,x
afkarizky,Nice @megu_fujiiura,no,abaikan
thohagraphy,Yg Surabaya dimana min?,no,jawab
seppyanbaytami,Tangerang emang storenya ada om bro ?,no,jawab
masmbareb.17,Min jual mink oil ga ?,no,jawab
deri.28,brapa harga yg kyk di gambar.?,no,jawab
y_ferry_d,Masih bisa repaint? Caranya?,no,jawab
bro.do,"Hallo Bro @y_ferry_d Silahkan follow IG @Wearebrolabs, Line @brolabs dan WhatsApp BroLabs: 08812716865 untuk lebih detailnya Bro #TosJantan -FSU-",no,x
bro.do,"Bosen dengan warna sepatu kamu? Atau warna sepatu kamu mulai pudar? Mau #KembaliSepertiBaru lagi?Kabar baik bro! Yup sekarang udah bisa REPAINT loh di BROLABS!.Bisa semua material:- Canvas- Suede- Leather.Kita menggunakan cat terpercaya authentic buatan lokal dari Yogyakarta. Dijamin warna tajam, tapi gak bikin sepatu kamu jadi keras atau kaku..Harga:Sneakers Rp 175.000,-Suede Rp 200.000,-Leather Rp 200.000,-.10 PASANG PERTAMA (REPAINT) DISCOUNT 25%..FOLLOW @wearebrolabs",yes,x
yogisoedirman,mantaaapp,no,baca
mdwicahyo,Ganti sol bawahnya bisa ga bro?,no,jawab
bfebrilianto,@bro.do Bro kalo sepatu merk lain bisa ngga? Trims🙏🏻,no,jawab
fransedwardricardo,Bsa repair sol sepatunya ga?,no,jawab
oneeesh,Mantaaaaaaaap👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼,no,baca
hafeeq,Kerenn krennnn @bro.do,no,baca
dwilyst,Alamat lengkap BROLABS dimana ya?,no,jawab
bro.do,"Hallo Bro @fransedwardricardo , Silahkan untuk follow IG @Wearebrolabs dan Line @brolabs #TosJantan -FSU-",no,x
bro.do,"Hallo Bro @dwilyst beralamat di Jalan Gudang Utara, No. 40B , Bandung atau lebih lengkap beserta mapnya bisa Mas Bro lihat di http://bit.ly/BrodoStores . Ditunggu yah Bro #enjoybrodo -FSU-",no,x
bro.do,"Hallo Bro @bfebrilianto , Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-",no,x
ridarmawan,Juwara @brodobdg @bro.do,no,baca
bro.do,"Hallo Bro @mdwicahyo , bisa Bro . Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-",no,x
diditgautama,Kalo warna gelap dirubah cat apa bisa atau cuma bisa dengan warna bawaannya aja min?,no,jawab
lilsocratez_,"Om bro.. signore brown black sole size 41 donk, di web nya abis om bro...",no,baca
ayah_nares,Klo posisiku di jogja gmn caranya om @bro.do,no,jawab
nurullaila,@dwisetyoputro,no,abaikan
deni_shapta,Udah bisa terima order brolab nya om @bro.do,no,jawab
toniezaldr,posisi d bekasi dimana om admin @bro.do @brolabs nya,no,jawab
benzhoee,Mantab masbro #enjoybrodo,no,baca
bro.do,Hallo Bro @deni_shapta Sudah siap Bro. Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-,no,x
bro.do,Hallo Bro @ayah_nares dikirimkan ke Jl. Gudang Utara No.40B Kota Bandung. Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-,no,x
chakradedywijaya,"javelin full black mas bro,size 41,kapan ready lagi mas bro..",no,jawab
bro.do,"Hallo Bro @toniezaldr Brolabs sementara ada di Store Bandung, Kemang dan Kuningan City Bro. Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-",no,x
bro.do,Hallo Bro @diditgautama Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-,no,x
satriayudhie,Klo sepatu nya di kirim bisa bro.do tanpa harus ke sna.,no,jawab
bro.do,Hallo Bro @chakradedywijaya untuk hal tersebut Om Bro belum bisa memastikan kapan waktunya. Semoga saja bisa secepatnya ya Bro jangan lupa stay tune terus di http://bro.do/id/ #enjoybrodo -FSU-,no,x
mdwicahyo,Wuih ada cakep banget.. Thanks bro 🙏,no,baca
bro.do,Hallo Bro @satriayudhie bisa Bro. Tapi sebelumnya silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-,no,x
yanardyan,Surabaya kapan bro..,no,jawab
yanuarsk,Di jogja udah ada brolabs blm @bro.do,no,jawab
bro.do,"Hallo Bro @ynr_sk untuk saat ini Brolabs ada di Store Bandung, Kemang selatan dan Kuningan City . Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-",no,x
yanuarsk,Kl mau bersihin di jogja bisa dimana aja @bro.do ? Mungkin udah kerjasama yg ada di jogja,no,jawab
bro.do,"Hallo Bro @ynr_sk untuk saat ini masih ada di store Bandung, Kemang dan Kuningan City. Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-",no,x
rizalzanik,@saputrabudieko kwii jajalo.. Tak jamin balik anyar mneh warnane,no,abaikan
ginanjarsantoso13,Bekasi ada ga min,no,jawab
dwikisanjaya,Warna merah kulit redwing bisa?,no,jawab
alvinrhj,kalo mau beli saya harus pesan kmn ya... cara cepat nya,no,jawab
luqmanpratama48,Dimks ada ? @bro.do,no,jawab
rezapratama23,Brapa lama proses catnya @bro.do ?,no,jawab
alanrifaldi_,Manteps nih,no,baca
deafryusrizal,Hajaaar buooss @ivanfachrizqi,no,abaikan
michael_wicaksono_,Kalau ganti sol bawahnya bisa juga ya om @bro.do ?,no,jawab
muhammadsiddiqq,Sepatuku bisa berubah jadi powerrangers hitam beh hahah @vickysenofantri,no,abaikan
fajarandriannn,@wearebrolabs kalo bahan ch warna coklat pengen gntiwarna jad hitam bisa gak?,no,jawab
andika_ir,@bro.do kalau untuk solnya bisa ngak di repair atau di ganti..?,no,jawab
bro.do,Hallo Bro @andika_ir untuk repair sol bisa Bro. Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-,no,x
rangga_enggo84,"Untuk jaitan yg putus, bisa dbnerin?",no,jawab
hamishbeud,"@nabillaa13 dah lah, dicat aja deh 😂😂",no,abaikan
nabillaa13,"@hamishbeud keknya lengkap deh tuh mau cat, sol, dah kamu beli satu utk seumur hidup aja 😂😂",no,abaikan
hamishbeud,"@nabillaa13 sama kaya kamu dong, nikah sekali untuk seumur hidup aja 😄",no,abaikan
nabillaa13,@hamishbeud sempet2nya...... 😅😅,no,abaikan
yogitama_23,Dijogjakarta store ny dmn min saya mau beli brodo boots,no,jawab
bro.do,"@2393yt wah belum ada bro, alternatif lainnya, bro bisa order online via website resmi Brodo di www.bro.do , untuk ongkirnya gratis bro. #TosJantan -TS-",no,x
yogitama_23,Oke min makasih info ny @bro.do,no,baca
yudi_sibungsu,Bro. Saya punya brodo signore vintage brown..bisa gak di ganti warna nya jadi warna hitam? Kayak signore el full black..,no,jawab
vittorizqnanda,Bro untuk ganti warna sepatu vans bisa?,no,jawab
ymputri,Kalo Tas kulit bs ga ya? @bro.do,no,jawab
bro.do,Hallo Bro @ymputri Bisa Bro. Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-,no,x
henglylinelejan,Sby adakah,no,jawab
andyvancairo,Kalo repaint sepatu brodo seperti yg gambar di atas berapaan ya?bisa cat dari cokelat ke hitam ga?,no,jawab
bro.do,"Hallo Bro @henglylinelejan untuk saat ini Brolabs ada di Bandung, Kemang dan Kuningan City. Silahkan follow IG @Wearebrolabs dan Line @brolabs untuk lebih detailnya Bro #TosJantan -FSU-",no,x
henglylinelejan,Terima kasih infonya bro,no,baca
harris8m,Om. Seri uno udah ga produksi lagi ya ? @bro.do,no,jawab
bro.do,Hallo Bro @harris8m untuk model Uno akan segera Om Bro restock. Stay tune terus yah di Website http://bro.do/id/ #SalamGentlemen -FSU-,no,x
tabah.tablo,@omandosi92,no,abaikan
khairul_maliki,Warna yg terang ini nama nya apa bos? @bro.do,no,jawab
davindavino,Ini oke harganya jau sama bermerek gw pesen 1,no,jawab
vanderism_com,"8 KANTONG DALAM SATU CELANA ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖Blackhawk Tactical PantsKeren sekali bagi kalian pecinta Tactical Gears & Pekerja LapanganDengan kantongnya yang 8buahMembuat kamu mudah sekali membawa barang EDC apapun kemanapunKarena bahannya Ripstop celana ini dapat sangat ringan & tidak mudah menyerap airUkuran 29-30 // Lingkar Pinggang = 76-80cmUkuran 31-32 // Lingkar Pinggang = 81-84cmUkuran 33-34 // Lingkar Pinggang= 85-87cmUkuran 35-36 // Lingkar Pinggang= 88-93cmUkuran 37-38 // Lingkar Pinggang= 94-99cmUkuran 39-40 // Lingkar Pinggang =98-105cm ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖Warna: Tactical Khaki, Thick Black,Olive Drab (Hijau Gelap),Shadow GreyUkuran: 28 . 30 . 32 . 34 . 36 . 38 . 40Bahan: RipstopBenefit:- Dengan kantongnya yang besar dan banyak kalian tidak perlu lagi ribet bawa tas, karena penyimpanan semua bisa didalam kantong- Model yang tactical bisa sangat keren dipakai Indoor maupun Lapangan- Terdapat Cantolan Carabiner untuk outdoor- Bahan bagus dan awet, Garansi 1 bulan➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖Vanderism price : 210.000 ----> 159.000Tambahan Polymer TDU Belt: + 89rb ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖ For Furher Information Dont Hesitate To Contact Us:🚀 LINE: @vanderism (pakai @)🚀 Whatsapp: 0818111373🚀 Official Website: www.vanderism.com🚀 Testimonials : @vanderismtestimonialsFor Business Enquiries Email usvanderism@yahoo.co.idReal Man Real Toys 🚀 .....#capsule #bulletproof #baracas #edclover #petualangan #indovidgram #senjata #airsoft #demo #dagelan #indovidgram #adventure #indovidgram #hiking #jagadiri #polisi #mantoys #tacticool #tactical #EDC #vanderism #senjatatajam #multicam #pedang #perlindungan",yes,x
beben_ms,Racun paraaahhhh,no,baca
irsaladtya.29,Recommended teroris harus punya ini biar ga ribet bawa peledak di tas 😂😂😂😂😂 @vanderism_com,no,baca
leriyanozzyn,Racuuunnn abissss.. by the way. Review yg pas masukin cas-an jarinya ngetril gitu ya wkwk,no,baca
vanderism_com,@leriyanozzyn perhatiin aja masbro 😂,no,x
rizkiyeee,aduh keren bgtttt,no,baca
vanderism_com,@rizkiyeee thxx masbroo,no,x
rizkiyeee,"nanti kalo udah dapet kiriman money, sisihin ahhh amin amin smg kebeli haha",no,baca
travismarziani,👌,no,baca
callsign_pho,@vanderism_com waktu itu jual senter yg terang banget yak gan?,no,jawab
vanderism_com,@callsign_pho recommended merk Nitecore bro .. kalau mau yang terang sadis .. cuma harganya agak sadis dikit ... Untuk info bisa langsung contact di LINE kami di @vanderism (pakai @) .. atau whatsapp 0818111373,no,x
alimboboks,Ada ongkos kirim gak ini gan 😂😂😂,no,jawab
akhmadmuazir,Mau,no,baca
dhanisatriawan_,Ada size chart nya??,no,jawab
allano_lintang,"Wkakaka, celana saya 😂",no,abaikan
sulp_148,@wahyudisurinto,no,abaikan
gabriel_wanggai,Berapa harga barang nya celana,no,jawab
dhikadanny,@sher_jaya,no,abaikan
muhrimam,Ada yg celana panjangnya gak si blackhawk ini gan @vanderism_com ?,no,jawab
lin_valentino,Ko' jadi fokus ke bajunya yak 😄😄..,no,abaikan
mmrf_,Min maksud tambhan polymer TDU Belt itu apaan?,no,jawab
b_cungkring,ayo che...... @madbaguscha,no,abaikan
ancanhalus,bukan nya ad 4 warna ???,no,jawab
prasetyasukma,Gak ada taktikal yg panjang ya min? @vanderism_com,no,jawab
vanderism_com,@lin_valentino wahahaha bajunya nanti mau release .. dia anti air .. merk 511 .. cmn agak mahal,no,x
lin_valentino,"@vanderism_com haha itu dia min maksdnya,_ jual celana sekalian ama baju.nya min #racunn",no,baca
vanderism_com,@gabriel_wanggai harga ada di deskripsi,no,x
vanderism_com,@dhanisatriawan_  Ukuran 29-30 // Lingkar Pinggang = 76-80cmUkuran 31-32 // Lingkar Pinggang = 81-84cmUkuran 33-34 // Lingkar Pinggang= 85-87cmUkuran 35-36 // Lingkar Pinggang= 88-93cmUkuran 37-38 // Lingkar Pinggang= 94-99cmUkuran 39-40 // Lingkar Pingga,no,x
vanderism_com,@alimboboks blm termasuk ongkir .. semua produk vanderism blm termasuk ongkir hehehe,no,x
priangga08,polymer TDU Belt dijual terpisah atau ada dalam satu paket min?,no,jawab
vanderism_com,@priangga08 dijual terpisah broo kalau bro mau 😀,no,x
mi_zu_to,@faizalvin19,no,abaikan
gabriel_wanggai,Tapi bisa kirim lewat pesawat,no,baca
vince.cavanaugh,Fidget nya min cepetan keluarin :v,no,baca
ssvxwr,kebanyakan kantong ntar malah melorot celananya😁,no,baca
vanderism_com,@syujaariq beli tali pinggangnya dong hahaha,no,x
vanderism_com,@gabriel_wanggai bisa,no,x
ssvxwr,siiipp deh @vanderism_com,no,baca
hellmyfa_,Ada shock pen ngga,no,jawab
rizqi_ridwanullah1212,Kak aku pengen shock gag pen,no,jawab
vanderism_com,"@rizqi_ridwanullah1212 @hellmyfa_ @ihsanmrydi_ ada bro, kalau mau tanya lebih lanjut bisa click di link bio .. Instagram kami .. sama akan ada giveaway setiap 2 minggunya",no,x
hellmyfa_,Masih ada ngga bro,no,jawab
vanderism_com,@hellmyfa_ masih ada broo .. bisa lgsg click link yang ada di bio instagram kami .. untuk pertanyaan lebih lanjut,no,x
farikesid,Bulu kaki saya banyak bikin yg long pants dong 🤣,no,abaikan
anjarsatria,Celana idaman para pencopet,no,baca
ryugajailani3,Sudah punya hehe,no,baca
vanderism_com,@farikesid ada ready kok bro,no,x
gabriel_wanggai,Bisa kirim ke papua,no,jawab
dimas_swamandala,Keren min @vanderism_com,no,baca
agprstya_,Celana panjang ada gak bro?,no,jawab
ardenjeremy_,Kakkkkk kapan Hand spinnernya aku nungguin :(,no,jawab
thebudisdeo,Bang fidget spinner nya kpan bang,no,jawab
difypurba,Koq video sama poto beda yah? Apa ini celananya dibuat ulang dengan meniru yang ada dipoto yah?,no,jawab
hariyanto_9595,Min numpang tanya masih ada stock senter kalung kalung yang kayak di video unboxing saih halilintar ??,no,jawab
prajatito81,Berapa an bro,no,jawab
mochwingga,Pas duduk njendol2,no,abaikan
beny_setyawan66,Mau beli,no,baca
vanderism_com,@beny_setyawan66 untuk info pertanyaan lebih lanjut bisa hubungi kami di WA 0818111373,no,x
dwiky_prayoga_41,Bisa ngirim ke bali?? @vanderism_com,no,jawab
rafie_dita,Bang ada fidget spinner gk,no,jawab
vanderism_com,"Buku Rahasia Pertama di Indonesia➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖Secret Hidden BookSafeKotak ini memiliki bentuk unik yaitu seperti buku BacaanBisa disimpan:1. Uang2. Alat darurat3. Benda berharga4. Foto mantanDengan bentuk buku ini, maka tidak akan ada orang menduga bahwa buku ini adalah sebuah kotak penyimpanan barang➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖ Spec:- 2pcs Safety Lock- Bahan : Full Stainless Steel- Ukuran: 24 x 15.5 x 55mmHarga Normal: 119.000Harga Voucher Website: 99.000CODE VOUCHER: BOOKSAFE77 ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖ For Further Information Dont Hesitate To Contact Us:🚀 LINE: @vanderism (pakai @)🚀 Whatsapp: 0818111373🚀 Official Website: www.vanderism.com🚀 Testimonials : @vanderismtestimonialsFor Business Enquiries Email usvanderism@yahoo.co.idReal Man Real Toys 🚀 .....#karambit #brangkas #booksafe #buku #petualangan #indovidgram #senjata #airsoft #demo #dagelan #indovidgram #adventure #indovidgram #hiking #jagadiri #polisi #mantoys #tacticool #tactical #EDC #vanderism #senjatatajam #multicam #pedang #perlindungan",yes,x
aryasignori,bisa nyimpan kenangan?😅,no,jawab
vanderism_com,@aryasignori bisa asal hati kuat,no,x
balarama_dasa,MANTAP,no,baca
sevewman,Bisa pesen lewat website min @vanderism_com,no,jawab
anantasepthama,Ngakak Baca caption nya😂,no,baca
rafiprianda,Kalo nyimpen foto mantan bisa ga min?,no,jawab
fionamercys,Itu yg nomer 4 hrs bgt ya mas? Hahaha.,no,jawab
andi.rafly,Foto mantan njay :v,no,baca
jrihady,"Mantab jiwa, tp keluarga saya suka Baca buku jd ketauan deh",no,baca
vanderism_com,@rafiprianda bisa banget dong .. wajib brother,no,x
khairusabi,Kok uangnya masih yg lama?hehee,no,jawab
farrrellll,Anjay foto mantan😂😂😂,no,baca
kingadesatria,Beli ini nih.buat nyimpen vape lu  biar ga ketauan @monic.patricia,no,abaikan
rafiprianda,@vanderism_com mimin korban perasaan juga nih wkwkwk,no,baca
vanderism_com,@kingadesatria 👍😄 best comment of the day,no,x
alandwiansya,Admin slow respon sy mau pesan semprotan cabe nda ada respon,no,jawab
hidayatulfikri_,Nyimpen foto lu @nofadiii,no,abaikan
m_azis,@alandwiansya cepet aja bro...saya sering order di sini,no,abaikan
kingadesatria,Shit hahaha:v @vanderism_com,no,baca
khairulputraa,No 4 super sekali,no,abaikan
hafizhahinas,Foto mantan:),no,baca
michaelzhang47,@hastm1,no,abaikan
hafizkurniawan,Saya minat mau pesan ini cara belinya gmn?,no,jawab
rifqi_arigha,Foto Mantan yang gak Nahan bro hahahaha @vanderism_com,no,baca
muhammadosamasaleh,Itu dapet piso nya juga,no,jawab
ferdian_shah,Anjir foto mantan :'V,no,baca
ufukyanuardi,bro ane ada wa sama line,no,baca
ra.zz_,Anjirr foto mantan :'v,no,baca
akbarkar,Ini waterproof gitu ga min?,no,jawab
arikfaissani,Terinspirasi dari anak sekolah mana min?😂,no,jawab
