no,id,content,main post,poster post,label
957,elisapebriani18,Ka @octhakakaa ini bagus yaa,no,no,x
958,araishijab,"Yg mau titip dm aja yaa,, pengiriman dari bekasi 😊😊",no,no,x
959,octhakakaa,Gasuka El @elisapebriani18 hahaha,no,no,x
960,airinefarel12,Harga brapa sis,no,no,x
961,lzyinuzuka,"Assalamualaikum ukhti, tau tak i like it almost of all in this olshop 😍😍😍 sekarang belanja online memang memudahkan kita guys, disamping kita udah gak perlu capek² ke mall ataupun ke butik. belanja online belanja online lebih menghemat waktu. Nah Recomended banget nih shalihah olshop hijab dan baju muslimah yg insyaallah amanah, trusted, varian banyak, warna banyak, size bisa diatur,owner ramah dan harga nya ramah dikantong. Nah olshop @vanillahijab juga fashionable, trendable dan membuat outfit kita lebih kecey.. Yuk diorder sebelum sold out",no,no,x
962,lzyinuzuka,Grab it fast dear,no,no,x
963,lzyinuzuka,Jangan sampai kehabisan/sold out,no,no,x
964,lzyinuzuka,💓,no,no,x
965,lzyinuzuka,💓💓,no,no,x
966,lzyinuzuka,💓💓💓,no,no,x
967,lzyinuzuka,💓💓💓💓,no,no,x
968,lzyinuzuka,"Ayo segera diorder, cukup mudah lho.. Hanya hubungi kontak di bio untuk order.. Mudah kan",no,no,x
969,risaayufzh,@rahmarahmi.id kalau beli banyak juga boleh ga mbak? Hehe btw makasih sudah di info 🙏🏻,no,no,x
970,snadiafachrina,Jastip dong 1,no,no,x
971,sylviamargono,untuk Nadia tunik apakah ada warna Black?,no,no,x
972,sylviamargono,contoh warnanya kurang jelas,no,no,x
973,rahmarahmi.id,@risaayufzh iya kak😊,no,no,x
974,raniisnafitriani,@vanillahijab on model size apa ya ?,no,no,x
975,septilusian,Mauuuuuu😍😍,no,no,x
976,rubyr8046,Harga brapa mbk.,no,no,x
977,ghias.mzein,Yang mau titip bisa dm ya 😊,no,no,x
978,iietha_fabian,Hrgny brp,no,no,x
979,ety_ty,Lucu nih @stefanipricilia,no,no,x
980,lhiea.apriliea,Harga brp,no,no,x
981,pheraphe,Harga berapa kak @vanillahijab,no,no,x
982,qnoyhobbies,Di web ko ngavkomplit ya gambarnya..apa harus log in dl,no,no,x
983,preloved.murah.ciput,"Q nitip donk yg punya shopee DM y,,",no,no,x
984,rahmarahmi.id,@qnoyhobbies nnti kak baru open order 19.00 wib,no,no,x
985,rofi_nafisah2306,♥♥♥@vanillahijab,no,no,x
986,dinda.vh,@qnoyhobbies @mhelykiyut bisa di order nanti malam jam 19.00 hanya via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear. Cek @carabelanjavanilla . Pilihan warna lengkap dishare di website sebelum open order ya dear.,no,no,x
987,dinda.vh,@raniisnafitriani on model biasa nya size M dear,no,no,x
988,dinda.vh,@sylviamargono warna lengkap akan dishare ke website sebelum open order ya dear,no,no,x
989,chaviagallery,Yg mau titip order dm y😊,no,no,x
990,utiputtz93,mau order cma ga ngrti cara na @vanillahijab,no,no,x
991,rahmarahmi.id,@utiputtz93 cek ig @carabelanjavanilla,no,no,x
992,phinagb,Ini loh cantiik bajunya @inda_rya @mialfiana @miiaalfiana 😂,no,no,x
993,nur.fita,@katerina_maleva apikk beb,no,no,x
994,astrilstrn,😍,no,no,x
995,herlynaambarsari,Harus jadi member gg sih Klo mau order @vanillahijab,no,no,x
996,lutfianyz,"@herlynaambarsari ga mba, cuma regist aja via web 😊",no,no,x
997,ranievaa7,Yang mau jastip kirim dr bekasi...trusted seller on carousell and prelo :),no,no,x
998,amalia.shop_,Yang mau titip bsa DM yaa.. pengiriman dari Tangerang,no,no,x
999,ayusarifah_,Mau ini ukuran L,no,no,x
1000,chanfson,Salem salem saleeemmm ukuran M yuk langsung DM yaaa 😘😘,no,no,x
1001,atalia.sweetberry,"Lancar banget order via web nya, tumben, gini donkq. Hehe 👍🏻😃",no,no,x
1002,joanmuthiara,ada yang punya warna lips ukuran S gak?  mau dong,no,no,x
1003,erinkaomera,Yng punya Lips ukuran L kabarii ya,no,no,x
1004,arfi_sbya,"Available Swing BLOUSE jeans S , Moka L, Dusty XL , minat bisa DM yaa",no,no,x
1005,widyaiaa,Size M. Please,no,no,x
1006,luvitadm,gue dapet ini pas lah ahhaha @larasaties,no,no,x
1007,sumiiemey,Hrg brp,no,no,x
1008,violinshouse,"Available swing blouse SALEM,LIPS,JEANS XL 😊",no,no,x
1009,nandaariffani,Udah keburu abis,no,no,x
1010,ndaamanda,Avail swing blouse salem ukuran M ada 2 ya,no,no,x
1011,fepikn_project,"Free book swing blouse white M, bisa shopee 😘",no,no,x
1012,titarayung,Swing blouse salem xl dan melodi blouse khaki xl bisa dm ya,no,no,x
1013,lutfianyz,"@erinkaomera @ayusarifah_ cek ig ku yu, avail sisa melody blouse benz size L 😉",no,no,x
1014,iissaisyah,Size s please,no,no,x
1015,novitaabe,ada ukuran s? yg di foto,no,no,x
1016,fnnynrsyf,@novitaabe ready swing moka s n melody grey s,no,no,x
1017,rimanrk,Yg mau lepas size s khaki dm 😭,no,no,x
1018,ghaniputri,Avail swing jeans sz S. Minat DM ya.. Serious buyer only. Trims,no,no,x
1019,ayusarifah_,Yng mau lepas uk. L,no,no,x
1020,snadiafachrina,Mau yg swing jeans ukuran L atau warna on model ini uk L,no,no,x
1021,arkaanshp,@ayusarifah_ : cek DM kak,no,no,x
1022,cindy_alfas,@rimanrk mba saya ada khaki,no,no,x
1023,pastel.byputri,@iissaisyah ready S mokka dan khaki sis. Mokka M juga ready,no,no,x
1024,pastel.byputri,@widyaiaa ready M moka sis,no,no,x
1025,pastel.byputri,@rimanrk ready S khaki sis,no,no,x
1026,whitesmokyrose,Ready soon swing blouse tiramissu lips salem khaki moka all in size m yahh 😊😊😊 silahkan dm,no,no,x
1027,rosalia_kusumadewi,SWING SALEM L ready yaa 😊🙏🏻,no,no,x
1028,silvia_dwiratna,Mw yg L donk...,no,no,x
1029,arikabahri,Ni masih @vanillahijab,no,no,x
1030,eshalco.id,"Sapa yang punya warna ini size XL, DM, tapi yg dari yg Sby ya",no,no,x
1031,feti_yahya,sold out semua 😭,no,no,x
1032,flowrate_,👈👈👈👈👈,no,no,x
1033,wwf_collections,"Swing blouse jeans, misty, jeans size S",no,no,x
1034,wwf_collections,Swing Benz size S,no,no,x
1035,rosalia_kusumadewi,@feti_yahya mokka M sy ready mb,no,no,x
1036,hijab_cantik2052,Silahkan yg minat swing blouse size S warna lips,no,no,x
1037,adistysamara_hijab,Sold out semuaaa😂,no,no,x
1038,dkproject0505,Ready soon LIPS XL 😊❤,no,no,x
1039,arkaanshp,"Assalamualaikum kak,  yg masih cari swing blouse, saya ada Last stok warna moka size L.  Pengiriman dr jkt, insyaallah amanah, bs free ongkir Dr shopee ya kak",no,no,x
1040,frozengaleri,"Ready soon melody blouse dusty xl, croco L, grey l dan xl. Swing top mocca m dan segi4 jasmine dustypink",no,no,x
1041,kusmy21,Ada yg punya wrna ini kah.. size s😐,no,no,x
1042,loveandbuy_os,Last stock swing dress tiramisu XL minat DM ya,no,no,x
1043,olla.shopz,Nice color,no,no,x
1044,ambo_kangenwater,Pengen ini tp cek di web kok udah sold out semua 😭. Gmn min @vanillahijab ?,no,no,x
1045,yelloowlbaby,Ada yg punya size xl?,no,no,x
1046,yunidahary,Pengen mizty M,no,no,x
1047,iconiaa_collection,@yelloowlbaby aku punya kaka,no,no,x
1048,novrifa,Dm dong yg pny wrn ini ukrn L,no,no,x
1049,diniesusanti,Ready soon last stock swing blouse benz uk L & segi4 jasmine dusty pink uk L . Minat DM 😊,no,no,x
1050,adhiatmawati,Bgtu mau order soldout smua!!@vanillahijab,no,no,x
1051,vanillahijab,"Relax, calm & stay fabulousSegi4 Jasmine harga 65ribu/pcsMotifnya super cantik! Bisa tegak di dahi, bahan titanium silk (sedikit mirip maxmara)Uk 120x120cmTepi jahitReady stock besok yaaa jam 19.00 wibdi www.vanillahijab.com",yes,yes,x
1052,baju_baru_2017,Hana instant kapan stok lagi? 😊😊,no,no,x
1053,dindavanillahijab,@baju_baru_2017 ditunggu info nya ya dear.,no,no,x
1054,naajanah,ini warna putih bukan kak? @dindavanillahijab,no,no,x
1055,dianacahya83,💟💟💟,no,no,x
1056,dindavanillahijab,"@naajanah nama"" pilihan warna nanti dishare ke website sebelum open order ya dear.",no,no,x
1057,rillamariaulfah,Mauuuu,no,no,x
1058,westy_11,Bahannya bikin budeg ga sist?,no,no,x
1059,widywlndr,Assalamualaikum ada yg minat segi4 cotton wrna lilac dan grey?  Aq kasih hrg vanilla aja... Tp hr beli 2 makasih... 😘,no,no,x
1060,hijabcantikos,sisa stock lilac n mocca.. free ongkir via shopee,no,no,x
1061,dgallerys.shop,"Assalamualaikum, yang mau titip order segi4 jasmine, bs dm kami ya.. Pengiriman bs via shopee",no,no,x
1062,khansajafra,Maniiss bingit warna nya dan coraknya...sukaaaa 😍💕💕,no,no,x
1063,chomel.id,Yang mau titip beli DM say,no,no,x
1064,alyanuri,Mw,no,no,x
1065,contagious_shop,"Yg mau titip boleh DM ya, jastip only 10rb kirim dr bekasi😊",no,no,x
1066,elliiinhs,Mau yg kek gini2 aja @salmaasai ? Hihiiii,no,no,x
1067,sasha6_,Mau,no,no,x
1068,hijabwidya_shop,SALE alma instan navy dan pasmina diamond valentino magnum bisa via shopee,no,no,x
1069,shazia_id,Open titip order pengiriman dr Bandung.,no,no,x
1070,rosadana_nr,"Available segi4 cotton heart, segi4 katya black, segi4 instan tasel macaroon, pasmina dvalentino hazelnut, dustyblue, klasik swing skirt casa, mulberry pleats dress sky size m,, bisa shopee,, 😊",no,no,x
1071,muslimahhijab.id,"Yang mau titip langsung dm ya , wilayah Kalimantan 😊😊",no,no,x
1072,chaviagallery,Yg mau titip order dm ya😊. Pengiriman jkt,no,no,x
1073,citraoktavinni.rs94,Assalamualaikum. Yuk yg ga sempet order. Bsa titip di aku ya. Pengiriman dari tangerang. Yg minat bsa dm ya siscanku. 🙏💕,no,no,x
1074,farasy_hijabshop,yg butuh jastip dm,no,no,x
1075,nufrashop,Yg mau titip boleh dm ya..jastip 10rbu per pcs..bsa via shoppee jg,no,no,x
1076,lzyinuzuka,Ayo dear segera di order,no,no,x
1077,lzyinuzuka,Yang mau kemabaran juga bisa,no,no,x
1078,lzyinuzuka,Sebelum sold out guys,no,no,x
1079,lzyinuzuka,"Ayoo diorder, cukup hubungi owner/kontak di bio ya",no,no,x
1080,lzyinuzuka,🙏,no,no,x
1081,lzyinuzuka,🙏,no,no,x
1082,lzyinuzuka,🙏,no,no,x
1083,lzyinuzuka,Wish me luck amiin,no,no,x
1084,devianaduku,"Kak, aku punya warna ini, kalau mau bs DM yaa",no,no,x
1085,fnnynrsyf,Yang mau jastip dm aku ya,no,no,x
1086,dinahafizahh,Segi4 jasmine all colour ready. Minat DM. Pengiriman Bogor.,no,no,x
1087,whitesmokyrose,Ready soon segi4 jasmine dusty pink laude dan white yahh 😊😊😊 silahkan dm,no,no,x
1088,myrtlehouse_,"Segi4 jasmine-white, segi4 jasmine - mint, ready sista😘",no,no,x
1089,myrtlehouse_,Ready soon sista @mfathikasari bisa cek acc kami😊,no,no,x
1090,elismahfudz,@mfathikasari cek DM mba,no,no,x
1091,iconiaa_collection,@mfathikasari aku ada kk,no,no,x
1092,chaviagallery,Ready soon all warna ya sista😘,no,no,x
1093,rosadana_nr,Ready soon warna white,no,no,x
1094,sekenmano,"Ready soon white, mint,  dusty",no,no,x
1095,mimomkitchen,Ready segi4 jasmine dusty pink n laude. Langsung DM ya 😉,no,no,x
1096,raisar.shop,Masih ada Jasmine white dan mint minat DM ha,no,no,x
1097,hijab_cantik2052,Yg minta jasmine dusty pink bisa langsung Dm,no,no,x
1098,irizshop_1,"Ready soon segi 4 jasmine white , mint , melody blouse jeans . Minat dm yaa",no,no,x
1099,vanillahijab,"Black & pink is a new trend! Melody Blouse warna black udah pasti bikin penampilan jadi lebih menarikBusui friendly, tersedia size S M L XLSize chart di share besok yaaaReady besok di website-Melody Blouse-Swing Blouse-Segi4 Jasminewww.vanillahijab.com jam 19.00 wib",yes,yes,x
1100,alya_hnf,😍,no,no,x
1101,ulikandri,Pants ga ready besokkah @vanillahijab,no,no,x
1102,jastipclg,"yg mau titip bs dm yaaa, kita ada milea pants size M, yaaaa",no,no,x
1103,intanapriani13_,Harga nya brppp,no,no,x
1104,ismi_farkhati,Navy  dong @vanillahijab,no,no,x
1105,agustinaseftyramadhana,Mau dong yg blouse htmnya...,no,no,x
1106,taqwanda27,aduuh cakep😍,no,no,x
1107,er.galleryhijab,Hrganya berapa ya?,no,no,x
1108,dianacahya83,Owwwwwe.. Owwww,no,no,x
1109,dgallerys.shop,"Assalamualaikum, yang mau titip order bs dm kami ya.. Free ongkir via shopee..",no,no,x
1110,ryasulaiman,Hrgany berpa yaa???,no,no,x
1111,be.sierra,Cakep bgt,no,no,x
1112,ani_inike,Nice😀,no,no,x
1113,ipoersumayyach,Biasanya size XL LDnya brp ya?,no,no,x
1114,mazelbyanr,"yg mau titip segi4 jasmine, swing blouse, melody blouse bs dm ya..pengiriman bekasi...terima kasih 😊",no,no,x
1115,annisanie7,Instan hijabnya kpn?,no,no,x
1116,olga_drg,Yahh pantsnya ngga yaa😅😅,no,no,x
1117,dindavanillahijab,@ulikandri @annisanie7 ditunggu info selanjutnya ya dear.,no,no,x
1118,dindavanillahijab,@intanapriani13_ @er.galleryhijab harga diinfokan saat open order di website ya dear.,no,no,x
1119,dindavanillahijab,"@agustinaseftyramadhana @ismi_farkhati warna lengkap akan dishare ke website, dan bisa di order hari kamis jam 19.00 wib hanya via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear. Cek @carabelanjavanilla .",no,no,x
1120,sulis_setyawati13,Yang mau titip monggo dm ya😍😘,no,no,x
1121,lyanovitasari,Yang dipake dimodel itu size apa kak? @vanillahijab,no,no,x
1122,mystuff_mycollection,Mauuu,no,no,x
1123,ac.oneid,Open jastip 🌸,no,no,x
1124,tasia_beauty,"halo sister, yang mau nitip pengiriman jkrt. Dm kita yah sis :))",no,no,x
1125,mountainmittens,"salam sis, kalian nggak ada instant shawl lgi ya?",no,no,x
1126,mathriyyaaa,Melody blouse hitam aja ya ka,no,no,x
1127,novya9,Tasnya kpn lounching kaa😍,no,no,x
1128,marwa_hijab18,"Yg mau titip,silahkan DM yaa cantikk 🙋😘",no,no,x
1129,atalia.sweetberry,@vanillahijab hijabnya jg ready bsok sis???,no,no,x
1130,resticadli,Ini jilbab nya instan ya ka? Besok ready stok ga? @vanillahijab @vanillaforclothing,no,no,x
1131,citrasrira,msh READY LENA INSTAN. DM,no,no,x
1132,chomel.id,Yang mau titip beli DM ya dear,no,no,x
1133,winilis,Blankpink banget @soraidaafni,no,no,x
1134,fita_vhie_makeup,Melody blouse nya,no,no,x
1135,contagious_shop,"Yg mau titip boleh DM ya, jastip only 10rb kirim dr bekasi😊",no,no,x
1136,dzakiyah_indrani,klw melody blouse bahannya apa ya @vanillahijab,no,no,x
1137,lovehijabeveryday,Yang ga sempat order silahkan chat kamiiii.....insyaallah harga terjangkau.....,no,no,x
1138,saytse.ksn,yg jastip murah pengiriman area Jakarta atau Tangerang dm please,no,no,x
1139,fmkartika,Iki lah apik mbk😍 @lasmi56,no,no,x
1140,arsyamelia27,Mau hijabnyaaaa 😍😍😍,no,no,x
1141,detassatalitha,Mana jastippppppppp,no,no,x
1142,detassatalitha,Mau ini😍😍,no,no,x
1143,ecka0805,Yg msh punya senja dm pls,no,no,x
1144,lasmi56,"Jeh swi bodone ,selak ra usum 😂@fmkartika",no,no,x
1145,ainunzuraida,wrna putih ad g sis,no,no,x
1146,rosadana_nr,"Assalamualaikum,ready segi4 cotton heart, segi4 katya black, segi4 instan tasel macaroon. Pasmina dvalentino hazelnut, dustyblue, klasik swing skirt casa, mulberry pleats dress sky size m",no,no,x
1147,ninaayr_,Bajunya berapa sist ?,no,no,x
1148,mhelykiyut,"Brpan mba, mauu",no,no,x
1149,ratih.pramesti,Ini jilbab nya apa ya kak? Launch jg ga hari ini ? @vanillahijab,no,no,x
1150,nufrashop,Yg mau titip boleh dm yaa..jastip 15rbu per pcs..bsa freeongkir via shopee,no,no,x
1151,lucerahma2,Mauuuuuuu...,no,no,x
1152,lzyinuzuka,Ayo guys diorder segera,no,no,x
1153,lzyinuzuka,Sebelum sold out,no,no,x
1154,lzyinuzuka,Grab it fast shalihah,no,no,x
1155,lzyinuzuka,Recomended buat para hijabers,no,no,x
1156,lzyinuzuka,😍,no,no,x
1157,lzyinuzuka,😍😍,no,no,x
1158,lzyinuzuka,😍😍😍,no,no,x
1159,lzyinuzuka,😍😍😍😍,no,no,x
1160,lzyinuzuka,😍😍😍😍😍,no,no,x
1161,lzyinuzuka,Wish me luck semoga di minggu ini dapet rezeki di @vanillahijab amiin,no,no,x
1162,eryyulianti,Mau beli gak cup @syifarachmah,no,no,x
1163,wahyuumi,"Yang mau titip bisa dm yah dear.pengiriman dr bogor,bisa shopee . Ready stok milea pants warna jeans size L dan dvalentino rosepeach.thanks kakak2😘",no,no,x
1164,vistaraye,Yana instan kapan? Huhuhuhu,no,no,x
1165,rafhijabgallery,ada yg mau titip order? boleh dm ya.. pengiriman dari kota bogor 😊,no,no,x
1166,dinda.vh,@vistaraye ditunggu info selanjutnya ya dear.,no,no,x
1167,dinda.vh,@lyanovitasari model biasanya pakai size M dear.,no,no,x
1168,dinda.vh,@novya9 ditunggu info selanjutnya ya dear.,no,no,x
1169,dinda.vh,@lzyinuzuka bisa di order nanti malam jam 19.00 hanya via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear. Cek @carabelanjavanilla .,no,no,x
1170,dinda.vh,@lucerahma2 bisa di order nanti malam jam 19.00 hanya via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear. Cek @carabelanjavanilla .,no,no,x
1171,dinda.vh,@atalia.sweetberry @resticadli segi4 Jasmine bisa di order nanti malam jam 19.00 hanya via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear. Cek @carabelanjavanilla,no,no,x
1172,dinda.vh,@dzakiyah_indrani @resticadli info detail produk bisa LINE ke @vanillasupport (pakai @) ya dear.,no,no,x
1173,dinda.vh,@ninaayr_ @mhelykiyut harga diinfokan saat open order di website ya dear.,no,no,x
1174,dinda.vh,@ratih.pramesti yang bisa diorder malam ini segi4 Jasmine dear.,no,no,x
1175,ratih.pramesti,"Thank u info nya kak @dinda.vh , d tunggu jg restock zara pants n lena instant nya kak..😉😊",no,no,x
1176,fashion_preloved_,Kerudungnya dong huhu,no,no,x
1177,resticadli,"@dinda.vh oh Hijab instan yg bakalan ready stok jam 19:00 itu segi4 jasmine toh? Tak kira yg on model yg dipake ini hehe, thx infonya mba 😊",no,no,x
1178,aysha_giriz,pengen putih,no,no,x
1179,dinda.vh,@resticadli segi4 gak Instan ya dear.  Size 120x120.,no,no,x
1180,bungagita,Pants nya gak jadi ya kak ?,no,no,x
1181,fnnynrsyf,Yang mau jstip bisa dm aku ya,no,no,x
1182,atalia.sweetberry,Aku penasaran jilbab yg dipake di foto ini,no,no,x
1183,originalwatches_,Yang ada melody blouse black size XL dm pls,no,no,x
1184,titidinaputra13,uda sold out melody black nya.. 😭😭😭,no,no,x
1185,ligiligishop,Ready swing blouse khaki uk L😊 minat?dm,no,no,x
1186,kakashops,Yg masih cr voal vanilla ready dikami yaa ♥️,no,no,x
1187,wwf_collections,Melody blouse black size S,no,no,x
1188,zizie_pratiwi,Ready soon melody black size m kirim dr jakarta 😁,no,no,x
1189,nayna_hijabmodis,Ready soon melody black xl cek ig yah,no,no,x
1190,aufir_a,Ukuran S melody black ada yg masih punyakah?,no,no,x
1191,kiniku_id,"Avail Swing TIRAMISU XL, Melody SUNKIS XL- CROCO XL, jasmine DUSTY PINK- LAUDE, bisa via shopee 😘 yuk cek ig",no,no,x
1192,syafir_hijab,"Melody black, dusty, Sunkist all size XL silahkan dm 🙋😄",no,no,x
1193,lindarohayati,Masih ada kak melodynya @zizie_pratiwi,no,no,x
1194,zizie_pratiwi,Barusan sold say @lindarohayati,no,no,x
1195,lindarohayati,@wwf_collections masih ada kah,no,no,x
1196,lindarohayati,@zizie_pratiwi gk punya lgi slain black,no,no,x
1197,zizie_pratiwi,"Ga say, @lindarohayati",no,no,x
1198,amma.closet,MELODY CROCO SIZE XL,no,no,x
1199,wwf_collections,@lindarohayati booked kak,no,no,x
1200,lindarohayati,@wwf_collections mksukny,no,no,x
1201,vanillahijab,Segi4 Jasmine yang supeeeerrrr cantik120x120cmHarga 65ribu/pcsReady stock besok yaaa jam 19.00 wib di www.vanillahijab.com,yes,yes,x
1202,luiqa.id,Bahannya apa kak? @vanillahijab,no,no,x
1203,anisah_kaka,Gak bisa via line kah orderny mb,no,no,x
1204,msrrh30,😍😍😍,no,no,x
1205,putritriputputri,Yg mau alika dress warna black size XL bisa dm yaaa..,no,no,x
1206,tareeqh_hijab,Bismillah..yuk yg bsok pda gk smpet order bsa titip dkita. Bsa freeong by shopee.. insyaallah amanah mb 😘,no,no,x
1207,tareeqh_hijab,@luiqa.id bantu jwb. Bahan maxmara mba,no,no,x
1208,iconiaa_collection,Yg mau titip bisa dm ya pengiriman Jakarta,no,no,x
1209,rahmarahmi.id,"@anisah_kaka hanya lewat web kak, www.vanillahijab.com",no,no,x
1210,dne_hijab,Yg mau titip bs lgsg dm ya. Mksh 😊😊,no,no,x
1211,tanjung_layar,Bahannya apa,no,no,x
1212,rahmarahmi.id,@tanjung_layar maxmara kak,no,no,x
1213,sorayagallery.id,"Yg mau titip order bisa dm ya, jastip +9rb aja, free ongkir via shopee",no,no,x
1214,mazelbyanr,yg msi jastip silahkan dm yuk pengiriman dr bekasi ya,no,no,x
1215,nindyhadi,Meee @subhaniandini,no,no,x
1216,tanjung_layar,@rahmarahmi.id sprti yg kmren ya kak.  Cuma beda nama aja ya,no,no,x
1217,astrilstrn,😍😍😍😍,no,no,x
1218,rosalia_kusumadewi,Yang mau titip boleh DM 😊🙏🏻,no,no,x
1219,lily_poetz,Yg mau segi4cotton lilac grey aku ada ni,no,no,x
1220,ratna_sisttia,Liat motifnya @elisandita .. 😂,no,no,x
1221,ayfamily.hijab,Yang masih nyari segi4 cotton kami ready yaa 70k aja😁,no,no,x
1222,adivara.olshop,Gmn cara ordernya??,no,no,x
1223,sulis_setyawati13,Yang masih nyari floresta navy n katua navy... still avail ya.. pengiriman jakarta😘 yg mau titip monggo dm💛,no,no,x
1224,dea_kristiyanti,ini @cheryaamoyaa  @rika.suartika,no,no,x
1225,cheryaamoyaa,@dea_kristiyanti bagus yaaa 😘😘😘,no,no,x
1226,rini_rinijie,Mau yg ini sis... bisa d ingatkan besok????,no,no,x
1227,dindavanillahijab,@rini_rinijie bisa di order hari kamis jam 19.00 wib hanya via website vanillahijab.com/ Daftar/Registrasi sebelum order. turn on notifikasi instagram vanilla nya ya der.,no,no,x
1228,dindavanillahijab,@adivara.olshop @anisah_kaka bisa di order hari kamis jam 19.00 wib hanya via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear.,no,no,x
1229,elisandita,Anjir maaaak gambar gueeee 😂😂 @ratna_sisttia,no,no,x
1230,rahmarahmi.id,@adivara.olshop @carabelanjavanilla,no,no,x
1231,houseof_humairoh,Hai sist Aku masih punya Segi4 Floresta Tiffany 75k dan Pashmina Dvalentino 85k. Siap kirim. Yuuk yg minat DM ajaa yaa sist 😊,no,no,x
1232,indahpramesti1294,Bahanya apa ka ? @vanillahijab,no,no,x
1233,lzyinuzuka,Yuk shalihah buruan order,no,no,x
1234,lzyinuzuka,Sebelum kehabisan,no,no,x
1235,lzyinuzuka,Atau sold out,no,no,x
1236,lzyinuzuka,Cara order cukup hubungi owner/kontak di bio dear,no,no,x
1237,lzyinuzuka,Grab it fast,no,no,x
1238,lzyinuzuka,💐,no,no,x
1239,lzyinuzuka,💐💐,no,no,x
1240,lzyinuzuka,💐💐💐,no,no,x
1241,rahmarahmi.id,@indahpramesti1294 titanium silk (seperti maxmara),no,no,x
1242,ghias.mzein,Yang mau titip bisa dm ya ka 😊,no,no,x
1243,chaviagallery,Ready soon segi 4 jasmine. All warna lengkap. Dm y,no,no,x
1244,chrlyna,ready soon segi4 jasmin semua warna dm yuk sis .. kirim dr malang,no,no,x
1245,araishijab,"Ready soon segi4 jasmine semua warna, pengiriman dari bekasi",no,no,x
1246,raisar.shop,Ada white dan mint minat bisa DM ya,no,no,x
1247,vanillahijab,Segi4 Jasmine yang supeeeerrrr cantik120x120cmHarga 65ribu/pcsReady stock besok yaaa jam 19.00 wib di www.vanillahijab.com,yes,yes,x
1248,trisma_zone,Posting semua di IG produk yang bakal launching besok dong..,no,no,x
1249,vividatau,Ongkir k gtlo brp?,no,no,x
1250,nengqnen,Nih @enna_ina,no,no,x
1251,ulvaocha,Plg juga ga dpt hahahah,no,no,x
1252,oshinulfah,klo mau cek d www.vanillahijab.com via ap geogle ga bs ig ga bs,no,no,x
1253,dearesthijab,Yg mau titip dm ya,no,no,x
1254,enna_ina,Mauuuuuu 😂 @nengqnen,no,no,x
1255,lutfianyz,@cgltnry maxmara mba,no,no,x
1256,srayuningrum,Jam 19 masih berkutat di macetnya jakarta mba :( mana sempat buka web kenapa ga siang aja mba,no,no,x
1257,riiskameiii,Nih maxmara @devi_patria @ameliamaya91,no,no,x
1258,chaviagallery,Yg mau titip dm ya,no,no,x
1259,sorayagallery.id,"Yg mau titip order bisa dm ya, jastip +9rb aja, bisa via shopee",no,no,x
1260,putri_dhanyar,bahannya apa mba...? polyster bukan?,no,no,x
1261,marizaeka,Cek yuk ig kami 😙,no,no,x
1262,itasahrie,@arty_angelic,no,no,x
1263,ceryland,yang mau titip kirim dr jatim bisa kontak kita ya 😍,no,no,x
1264,tareeqh_hijab,Bismillah..yuk yg bsok pda gk smpet order bsa titip dkita. Bsa freeong by shopee.. insyaallah amanah mba 😘,no,no,x
1265,citraoktavinni.rs94,Assalamualaikum. Yuk yg ga sempet order bsa titip di aku ya siscanku..pengiriman tangerang. Kuota terbatas🙏,no,no,x
1266,dianurohmati,@ceryland ongkir blitar brp kak,no,no,x
1267,mirantimartin,Bahannya apa sis,no,no,x
1268,dne_hijab,Yg mau titip bs lgsg dm ya. Mksh 😊😊,no,no,x
1269,arty_angelic,Motife ga suka @itasahrie  pengen yg voal lo tp g restok lg,no,no,x
1270,devicollections,Hanger jilbab 10 rb ❤:-*❤,no,no,x
1271,sulis_setyawati13,Yg mau jastip monggo ya... still avail katya navy & floresta navy. Pengiriman dr jakarta😍😘,no,no,x
1272,marinanizi,masya allah...cantikkkkkk bgttt,no,no,x
1273,aryatiayu,"@annisaintansusanto , cakeppp, mau warna apa?",no,no,x
1274,alina.mutiara,Day shirtnya donk restock kak @vanillahijab 😂,no,no,x
1275,meta.fitriani,Ada yg bsa titip d banjarmasin kh?,no,no,x
1276,tasia_beauty,"hallo sister, kita terima jastip pengiriman Jkrt ya. berminat DM lngsung ya... :))",no,no,x
1277,mollynoedyes,Sweet,no,no,x
1278,rosalia_kusumadewi,Yang mau titip boleh DM 😊🙏🏻,no,no,x
1279,annisaintansusanto,"no 2 bibeeehhh, mama mau yg pink 😚 kamu yg mana? borong semuaaaa @aryatiayu",no,no,x
1280,khalisha_sisters,Ini yg dulu namanya Sakura y mbak? @vanillahijab,no,no,x
1281,aryatiayu,"Ibuk juga mau yg pink, beli semua warna sekalian aj yaaa.. @annisaintansusanto ntr kita bisa kembarann..",no,no,x
1282,cahyaning_k,"Ka, malam ini sdah ready stok??? @vanillahijab",no,no,x
1283,khansajafra,Warnanya kalem2 manis2...,no,no,x
1284,khansajafra,Bikiin gemess...suka semuanya 😍💕💕,no,no,x
