no,id,content,main post,poster post,label
613,devaayuutami,Kak minta cp area garut dong @adorableprojects,no,no,x
614,adorableprojects,"Hi @putripsari Kamu bs hubungi Aldo, Customer Service Area Jakarta Timur 2 (Kec. Kramat Jati, Kec. Makasar, Kec. Pasar Rebo, Kec. Ciracas, Kec. Cipayung) • SMS/Whatsapp : 087825304238 • BB Pin : D22289CD • LINE : adorableprojects029",no,yes,x
615,adorableprojects,"Hi @devaayuutami Kamu bs hubungi Gilang, Customer Service Area Jawa Barat 2 (Area Jatinangor, Sumedang, Tasikmalaya, Garut, Banjar dan Ciamis) • SMS/Whatsapp : 083822712131 • BB Pin : D426F400 • LINE : adorableprojects008",no,yes,x
616,hagstn14,Minta cp area cianjur @adorableprojects,no,no,x
617,umi.nce,Kak bagi cp wilayah solo,no,no,x
618,megaleni,Bali dong kak,no,no,x
619,evaggelion,Depok dong ka,no,no,x
620,ricdenvi,cs palembang kak?,no,no,x
621,frasticamelsa,wilayah lampung dong min @adorableprojects,no,no,x
622,adorableprojects,"Hi @frasticamelsa Kamu bs hubungi Boni, Customer Service area Sumatera Selatan, Lampung, Riau, Kep. Riau dan Kep. Bangka Belitung • SMS/WA : 089618605183 • BB Pin : D5D39AE7 • LINE : adorableprojects002",no,yes,x
623,adorableprojects,"Hi @megaleni Kamu bs hubungi Yusra, Customer Service Area Bali dan Nusa Tenggara • SMS/WA : 085974702333 • BB Pin : D4AFAF07 • LINE : adorableprojects014",no,yes,x
624,adorableprojects,"Hi @umi.nce Kamu bs hubungi Ricko, Customer Service area Jawa Tengah (Purwodadi, Purwokerto, Batang, Blora, Boyolali, Brebes, Cilacap, Demak, Jepara, Karanganyar, Kebumen, Kendal, Klaten, Kudus, Pati, Pemalang, Purbalingga, Purworejo, Rembang, Sragen, Sukoharjo, Banjarnegara, Temanggung, Wonogiri, Wonosobo, Magelang, Pekalongan, Salatiga, Surakarta dan Tegal)(• SMS/Whatsapp : 081222553972 • BB Pin : D5F3CB19 • LINE : adorableprojects012",no,yes,x
625,adorableprojects,"Hi @hagstn14 Kamu bs hubungi Endry, Customer Service Area Jawa Barat 1 (Area Sukabumi, Cianjur, Karawang, Purwakarta, Subang, Indramayu dan Majalengka, Kuningan dan Cirebon) • SMS/Whatsapp : 089682468527 • BB Pin : 5FEB9855 • LINE : adorableprojects026",no,yes,x
626,adorableprojects,Hi @evaggelion tepatnya dikecamatan apa?,no,yes,x
627,lylla___,Minta cp csr jawa timur dong kak ?,no,no,x
628,evaggelion,@adorableprojects kecamatan sukmajaya ka,no,no,x
629,richkyput,Banjarmasin ka?,no,no,x
630,meantii999,Csr riau donk kk.,no,no,x
631,adorableprojects,"Hi @meantii999 Kamu bs hubungi Boni, Customer Service area Sumatera Selatan, Lampung, Riau, Kep. Riau dan Kep. Bangka Belitung • SMS/WA : 089618605183 • BB Pin : D5D39AE7 • LINE : adorableprojects002",no,yes,x
632,adorableprojects,"@richkyput Kamu bs hubungi Rahmat, Customer Service Area Kalimantan • SMS/WA : 083820538647 • BB Pin : 5F48913E • LINE : adorableprojects004",no,yes,x
633,adorableprojects,"@evaggelion Kamu bs hubungi Lingga, Customer Service Area Depok 2 (Kec. Sawangan, Kec. Pancoran Mas, Kec. Cipayung, Kec. Cilodong, Kec. Sukmajaya, Kec. Tapos) • SMS/WA: 083821951315 • BB Pin : D4C8B5A3 • LINE : adorableprojects028",no,yes,x
634,adorableprojects,"@lylla___ Kamu bs hubungi Adit, Customer Service area Jawa Timur (Kota Batu, Bangkalan, Banyuwangi, Blitar, Bojonegoro, Bondowoso, Gresik, Jember, Jombang, Kediri, Lamongan, Lumajang, Madiun, Magetan, Malang, Mojokerto, Nganjuk, Ngawi, Pacitan, Pamekasan, Pasuruan,Ponorogo, Probolinggo, Sampang, Sidoarjo, Situbondo, Sumenep, Trenggalek, Tuban dan Tulungagung) • SMS/Whatsapp : 083820416601 • BB Pin : D5043EB0 • LINE : adorableprojects007",no,yes,x
635,mayaferian,Depok kec tapos dong kak,no,no,x
636,nayonise,purwokerto dong kak,no,no,x
637,rosariebs,Kak area kalimantan barat dong,no,no,x
638,rosariebs,Pontianak,no,no,x
639,adorableprojects,"Hi @rosariebs Kamu bs hubungi Rahmat, Customer Service Area Kalimantan • SMS/WA : 083820538647 • BB Pin : 5F48913E • LINE : adorableprojects004",no,yes,x
640,adorableprojects,"@nayonise Kamu bs hubungi Ricko, Customer Service area Jawa Tengah (Purwodadi, Purwokerto, Batang, Blora, Boyolali, Brebes, Cilacap, Demak, Jepara, Karanganyar, Kebumen, Kendal, Klaten, Kudus, Pati, Pemalang, Purbalingga, Purworejo, Rembang, Sragen, Sukoharjo, Banjarnegara, Temanggung, Wonogiri, Wonosobo, Magelang, Pekalongan, Salatiga, Surakarta dan Tegal)(• SMS/Whatsapp : 081222553972 • BB Pin : D5F3CB19 • LINE : adorableprojects012",no,yes,x
641,adorableprojects,"@mayaferian Kamu bs hubungi Lingga, Customer Service Area Depok 2 (Kec. Sawangan, Kec. Pancoran Mas, Kec. Cipayung, Kec. Cilodong, Kec. Sukmajaya, Kec. Tapos) • SMS/WA: 083821951315 • BB Pin : D4C8B5A3 • LINE : adorableprojects028",no,yes,x
642,adorableprojects,"Now our best seller backpack has come with new colors again, let's grab! 😆ㅤㅤㅤㅤㅤㅤ'Mindagio Colour Mini Backpack' IDR 135.000Material : Polyester (Taslan)Furing : PolyesterSize : 30 x 22  x 8 cmHandle : 86 cm (Adjustable)Fits 10"" IpadㅤㅤㅤㅤㅤㅤHati-hati dengan penipuan pastikan kontak cs area kmu benar, kmu bisa konfirmasi via komen atau dm ya sist 😊🙏",yes,yes,x
643,yuunir,lucu 😂 @fifinansiafahmi,no,no,x
644,fifinansiafahmi,@yuunir mauk?,no,no,x
645,dellaemil,Lucu nih de @fitriarsq,no,no,x
646,andinimr,Min minta area tangerang cs dong,no,no,x
647,illynr,Lucu ya va buat ke jogja wkwkwk warna nya nyentriiik 😂😂 @arwneva,no,no,x
648,gressyaga,warna kuning plz 😆,no,no,x
649,widiaevr,Mak @dita_mer,no,no,x
650,adorableprojects,"Hi @andinimr Kamu bs hubungi Anggi, Customer Service Area Tangerang • SMS/WA : 089672105734 • BB Pin : 5FE40AAE • LINE : adorableprojects025",no,yes,x
651,adorableprojects,"Hi @gressyaga heheh ok kak, makasih banyak ya kak buat sarannya 😊🙏",no,yes,x
652,onnysorayaa,Merah navy dong kak @adorableprojects,no,no,x
653,winwinfadliah,ka untuk daerah bogor CS nya ?,no,no,x
654,yuunir,😂 @fifinansiafahmi,no,no,x
655,anaoctvn,beb ini lucu parah @tentynurul,no,no,x
656,adorableprojects,"Hi @onnysorayaa ok kak, makasih banyak ya kak buat sarannya 😊🙏",no,yes,x
657,adorableprojects,"Hi @winwinfadliah Kamu bs hubungi Binar, Customer Service Area Bogor (Exclude Cibinong) • SMS/WA : 089663892800 • BB Pin : D59D4FD7 • LINE : adorableprojects018",no,yes,x
658,maharr29,Masihh ready gak??,no,no,x
659,miftahlrahmah,Hi kak tlg cs area padang dong,no,no,x
660,adorableprojects,"@miftahlrahmah Area Aceh, Sumatera Utara, Sumatera Barat, Jambi dan Bengkulu (Deny) • SMS/Whatsapp : 081809098587 • BB Pin : D57AFA36 • LINE : adorableprojects011",no,yes,x
661,adorableprojects,@maharr29 ada kak,no,yes,x
662,azmyamy,"Aku udah beli, aslii parah bagusnya",no,no,x
663,adorableprojects,"Hi @azmyamy hehehe makasih banyak ya kak, semoga suka dgn productnya 😊🙏",no,yes,x
664,aniischoirunnisaa,minta cs area tangsel dong ka?,no,no,x
665,nitaapriliyani888,Klo cs daerah jateng ??,no,no,x
666,adorableprojects,"Hi @aniischoirunnisaa Kamu bs hubungi Angga, Customer Service Area Tangerang Selatan • SMS/WA : 089621218267 • BB Pin : D4071F2E • LINE : adorableprojects010",no,yes,x
667,adorableprojects,"Hi @nitaapriliyani888 Kamu bs hubungi Ricko, Customer Service area Jawa Tengah (Purwodadi, Purwokerto, Batang, Blora, Boyolali, Brebes, Cilacap, Demak, Jepara, Karanganyar, Kebumen, Kendal, Klaten, Kudus, Pati, Pemalang, Purbalingga, Purworejo, Rembang, Sragen, Sukoharjo, Banjarnegara, Temanggung, Wonogiri, Wonosobo, Magelang, Pekalongan, Salatiga, Surakarta dan Tegal)(• SMS/Whatsapp : 081222553972 • BB Pin : D5F3CB19 • LINE : adorableprojects012",no,yes,x
668,chika191290,Untuk cwo bisa ga?,no,no,x
669,fifinansiafahmi,@yuunir pesen gih,no,no,x
670,adorableprojects,Hi @chika191290 maaf kak all item kita khusus cwe kak 😊,no,yes,x
671,dita_mer,Kowe seneng ? @widiaevr,no,no,x
672,uswatun.hasanah.37201,Mauuu dunk....daerah pesanggrahan gmn??,no,no,x
673,auliachoirunisya,"Masih ada ,daerah kebayoran baru?",no,no,x
674,nihoohin,Halo ka kalo untuk laptop 14 inc fit ga yah?,no,no,x
675,adorableprojects,"Hi @uswatun.hasanah.37201 Kamu bs hubungi Mul, Customer Service Area Jakarta Selatan 1 (Kec. Setiabudi, Kec. Tebet, Kec. Kebayoran Baru, Kec. Kebayoran Lama, Kec. Pesanggrahan) • SMS/WA: 083820398361 • BB Pin : 2B09D668 • LINE : adorableprojects015",no,yes,x
676,adorableprojects,"Hi @auliachoirunisya Kamu bs hubungi Mul, Customer Service Area Jakarta Selatan 1 (Kec. Setiabudi, Kec. Tebet, Kec. Kebayoran Baru, Kec. Kebayoran Lama, Kec. Pesanggrahan) • SMS/WA: 083820398361 • BB Pin : 2B09D668 • LINE : adorableprojects015",no,yes,x
677,adorableprojects,"Hi @nihoohin untuk yg ini engga fit kak, untuk yg ini fit ipad 10"" kak😊",no,yes,x
678,tribungsunovi,Bring back the navy mindagio please 😭😭😭apa gak kasi varian baru wrna shocking pink full kak.hehehe,no,no,x
679,winalis,Anjir kzllllll:(,no,no,x
680,adorableprojects,Hi @tribungsunovi heheh klo mau kakak bisa ikut waiting list dlu ke cs areanya ya kak😊,no,yes,x
681,annisaaraaa,Yang warna pink silver dong min restock 😂😂 @adorableprojects,no,no,x
682,adorableprojects,"Hi @annisaaraaa hehehe ok kak, klo mau kakak bisa ikut waiting list dlu ke cs areanya ya kak😊",no,yes,x
683,amahdyh,@ratinurauliya ternyata warna nya banyak..😂,no,no,x
684,banyanyaaa,Tiba2 muncul warna ini dong parah ga 😭 @sakuraisarah29,no,no,x
685,sakuraisarah29,iya ih @banyanyaaa,no,no,x
686,yuunir,gpp emang? 😂 @fifinansiafahmi,no,no,x
687,cumacechy,Ada warna lainkah? @adorableprojects,no,no,x
688,fifinansiafahmi,@yuunir Iyaaaaa. Buru!,no,no,x
689,adorableprojects,"Hi @cumacechy ada ka, silahkan hub cs areanya ya kak, sudah ada kontaknya blm?",no,yes,x
690,istiwww,Yg biru udh restock blm min ? @adorableprojects,no,no,x
691,adorableprojects,@istiwww saat ini ready kakak,no,yes,x
692,nilaavieani,In ada warna apa ajh ka??,no,no,x
693,adorableprojects,Hi @nilaavieani ada warna navy sma pink silver kak,no,yes,x
694,fitrianiayu,Yg pink silver restock gak @adorableprojects ??,no,no,x
695,adorableprojects,"@fitrianiayu saat ini blm restock kak, Kalo kakak mau bisa ikut waiting list dlu via cs areanya",no,yes,x
696,adorableprojects,"Wohoo! Looking so great and stylish with our new arrival, let's check! 😍ㅤㅤㅤㅤㅤㅤ'Parisian Black Heels' IDR 215.000Material : Pu LeatherHeels : 5 cmAvailable size 35 s/d 43 ㅤㅤㅤㅤㅤㅤSizenya kebesaran / kekecilan? Jangan khawatir dikita bisa dituker. Sejak 2008 tanpa tipu-tipu, returnable and refundable. Cuss langsung hub cs area kmu 😁🙏",yes,yes,x
697,nazizaho,kak kalo jogja hubungin kemana yahh??,no,no,x
698,adorableprojects,"Hi @nazizaho Kamu bs hubungi Rio, Customer Service Area DI Yogyakarta • SMS/WA : 089690392401 • BB Pin : D454DCF7 • LINE : adorableprojects003",no,yes,x
699,shabrinafdh,"Kak, minta kontak cs jakarta",no,no,x
700,adorableprojects,Hi @shabrinafdh maaf tepatnya jakarta mana dan kecamatan apa kak?😊,no,yes,x
701,shabrinafdh,"Jakarta timur, kecamatan kramat jati",no,no,x
702,adorableprojects,"Hi @shabrinafdh Kamu bs hubungi Aldo, Customer Service Area Jakarta Timur 2 (Kec. Kramat Jati, Kec. Makasar, Kec. Pasar Rebo, Kec. Ciracas, Kec. Cipayung) • SMS/Whatsapp : 087825304238 • BB Pin : D22289CD • LINE : adorableprojects029",no,yes,x
703,radenajeng12,Cs area bandung bisa hubungi ke mana kak? @adorableprojects,no,no,x
704,adorableprojects,"Hi @radenajeng12 Kamu bs hubungi Simon, Customer Service area Kota Bandung • SMS/Whatsapp : 087825394303 • BB Pin : D5305ABD • LINE : adorableprojects005",no,yes,x
705,fiiskiiaa,Offline storenya klo hari sabti dan minggu buka nggak min ? @adorableprojects,no,no,x
706,adorableprojects,"Hi @fiiskiiaa buka kok kak, btw itu warehouse kita kak😊",no,yes,x
707,annisanatasya13,"Kalo CS jakarta selatan, bisa hubungin nya kemana ya min ? Makasih @adorableprojects",no,no,x
708,adorableprojects,Hi @annisanatasya13 maaf tepatnya dikecamatan apa kak?😊,no,yes,x
709,annisanatasya13,@adorableprojects kec atau kel setiabudi kak,no,no,x
710,adorableprojects,"Hi @annisanatasya13 Kamu bs hubungi Mul, Customer Service Area Jakarta Selatan 1 (Kec. Setiabudi, Kec. Tebet, Kec. Kebayoran Baru, Kec. Kebayoran Lama, Kec. Pesanggrahan) • SMS/WA: 083820398361 • BB Pin : 2B09D668 • LINE : adorableprojects015",no,yes,x
711,reyneldap,Ih unyuu,no,no,x
712,adorableprojects,"Hi @reyneldap hehehe makasih kak, yukk diorder kak 😝",no,yes,x
713,reishaandhini,Bagus ga yng? @azhariadul,no,no,x
714,fityatal_hasanah,Kl cs bogor bsa hubungin k no apa ya min @adorableprojects ?,no,no,x
715,adorableprojects,"Hi @fityatal_hasanah Kamu bs hubungi Binar, Customer Service Area Bogor (Exclude Cibinong) • SMS/WA : 089663892800 • BB Pin : D59D4FD7 • LINE : adorableprojects018",no,yes,x
716,ditafirstiara,minta info CS area sidoarjo/surabaya yg bisa dihubungi dong min?? @adorableprojects,no,no,x
717,rettanailart,@adorableprojects: Minta info CS area KalTim sis. Thanks,no,no,x
718,nurul9449_hits_england,Mau size 42 sis,no,no,x
719,adorableprojects,@nurul9449_hits_england saat ini size 42 ready kak,no,yes,x
720,adorableprojects,"@rettanailart Kamu bs hubungi Rahmat, Customer Service Area Kalimantan • SMS/WA : 083820538647 • BB Pin : 5F48913E • LINE : adorableprojects004",no,yes,x
721,adorableprojects,"@ditafirstiara Kamu bs hubungi Adit, Customer Service area Jawa Timur (Kota Batu, Bangkalan, Banyuwangi, Blitar, Bojonegoro, Bondowoso, Gresik, Jember, Jombang, Kediri, Lamongan, Lumajang, Madiun, Magetan, Malang, Mojokerto, Nganjuk, Ngawi, Pacitan, Pamekasan, Pasuruan,Ponorogo, Probolinggo, Sampang, Sidoarjo, Situbondo, Sumenep, Trenggalek, Tuban dan Tulungagung) • SMS/Whatsapp : 083820416601 • BB Pin : D5043EB0 • LINE : adorableprojects007",no,yes,x
722,_nurhikmahnuy,Ka mau order...ke lampung ongkir brapa yaa?,no,no,x
723,adorableprojects,"Hi @_nurhikmahnuy Kamu bs hubungi Boni, Customer Service area Sumatera Selatan, Lampung, Riau, Kep. Riau dan Kep. Bangka Belitung • SMS/WA : 089618605183 • BB Pin : D5D39AE7 • LINE : adorableprojects002",no,yes,x
724,raesitapakpahan,Ada warna lain gak?,no,no,x
725,adorableprojects,@raesitapakpahan saat ini baru rilis satu warna kak,no,yes,x
726,adorableprojects,Adding bag to your outfit? Why not? We all love it especially when we can carry them everyday. Get yours now😘ㅤㅤㅤㅤㅤㅤ'Malcony Maroon Bag II' IDR 125.000Material : Ravel denim & Pu LeatherSize : 43 x 30 x 12 cmHandle : Pu Leather 65cmㅤㅤㅤㅤㅤㅤMau liat detail dalem tasnya? Cuss langsung hub cs area kmu buat more infonya ya sist 😁🙏,yes,yes,x
727,rista.wj,@biola_olaa,no,no,x
728,shantigustian,Ka utk Cs jakarta selatan boleh minta kontaknya 😉,no,no,x
729,nandaalmifikkp,Min untuk cs area smrg boleh minta kontaknya?,no,no,x
730,hanabilars,Ka ini ada warna lain ?,no,no,x
731,adorableprojects,Hi @hanabilars saat ini baru rilis satu warna kak,no,yes,x
732,adorableprojects,"Hi @nandaalmifikkp Kamu bs hubungi Rafa, Customer Service Area Semarang • SMS/WA : 085724381603 • BB Pin : D55FA558 • LINE : adorableprojects019",no,yes,x
733,adorableprojects,Hi @shantigustian tepatnya di kecamatan apa?,no,yes,x
734,yolghaglek,"Min bagi kontak untuk cs area bangkinang, riau donggg",no,no,x
735,rahmayeni_,Ka boleh minta cs untuk padang?,no,no,x
736,adorableprojects,"Hi @rahmayeni_ Kamu bs hubungi Deny, Customer Service Area Aceh, Sumatera Utara, Sumatera Barat, Jambi dan Bengkulu • SMS/WA : 081809098587 • BB Pin : D57AFA36 • LINE : adorableprojects011",no,yes,x
737,adorableprojects,"@yolghaglek Kamu bs hubungi Boni, Customer Service area Sumatera Selatan, Lampung, Riau, Kep. Riau dan Kep. Bangka Belitung • SMS/WA : 089618605183 • BB Pin : D5D39AE7 • LINE : adorableprojects002",no,yes,x
738,shantigustian,Kecamatan kebayoran lama kak @adorableprojects,no,no,x
739,dvnrftrn,Boleh minta cs jakarta utara? @adorableprojects,no,no,x
740,rifkyaisya,Waiting list yg bener maksimal brp hari ya kak?,no,no,x
741,nurjanahpurnama,Kak boleh minta Cs untuk area bogor? Makasih ya,no,no,x
742,arindavela,Kak bs minta Cs area magelang?,no,no,x
743,wahyudhewavishaagni,Untuk cs area jogja kak,no,no,x
744,muhammad_faizal_rayhan_adhitya,"Ka,, klo mau mesen kaya mana cara ya",no,no,x
745,shilfiyyans,Aku udh 2minggu lebih waiting list tp blm ready stock jg😭,no,no,x
746,adorableprojects,Hi @shilfiyyans maaf untuk kode product apa kak?,no,yes,x
747,adorableprojects,@muhammad_faizal_rayhan_adhitya domisilinya di kota mana?,no,yes,x
748,adorableprojects,"Hi @wahyudhewavishaagni Kamu bs hubungi Rio, Customer Service Area DI Yogyakarta • SMS/WA : 089690392401 • BB Pin : D454DCF7 • LINE : adorableprojects003",no,yes,x
749,adorableprojects,"@arindavela Kamu bs hubungi Ricko, Customer Service area Jawa Tengah (Purwodadi, Purwokerto, Batang, Blora, Boyolali, Brebes, Cilacap, Demak, Jepara, Karanganyar, Kebumen, Kendal, Klaten, Kudus, Pati, Pemalang, Purbalingga, Purworejo, Rembang, Sragen, Sukoharjo, Banjarnegara, Temanggung, Wonogiri, Wonosobo, Magelang, Pekalongan, Salatiga, Surakarta dan Tegal)(• SMS/Whatsapp : 081222553972 • BB Pin : D5F3CB19 • LINE : adorableprojects012",no,yes,x
750,shilfiyyans,Ayuka tassel mules ka,no,no,x
751,adorableprojects,"@nurjanahpurnama Kamu bs hubungi Binar, Customer Service Area Bogor (Exclude Cibinong) • SMS/WA : 089663892800 • BB Pin : D59D4FD7 • LINE : adorableprojects018",no,yes,x
752,adorableprojects,"@dvnrftrn Kamu bs hubungi Upi, Customer Service Area Jakarta Utara • SMS/Whatsapp : 083829211818 • BB Pin : D41E2924 • LINE : adorableprojects017",no,yes,x
753,adorableprojects,"@shantigustian Kamu bs hubungi Mul, Customer Service Area Jakarta Selatan 1 (Kec. Setiabudi, Kec. Tebet, Kec. Kebayoran Baru, Kec. Kebayoran Lama, Kec. Pesanggrahan) • SMS/WA: 083820398361 • BB Pin : 2B09D668 • LINE : adorableprojects015",no,yes,x
754,adorableprojects,Hi @rifkyaisya kakka bisa hub sama cs areanya kak,no,yes,x
755,adorableprojects,"@shilfiyyans untuk ayuka mules memang blm ready kak, tapi kita uashakan minggu ini sudah ready kak",no,yes,x
756,shilfiyyans,"Okee ka, saya tunggu.. Mksh yaa",no,no,x
757,adorableprojects,@shilfiyyans ok kakak😊,no,yes,x
758,nonyaresthawardani,"Hallo , ak mau minta kontak cs area lampung dong @adorableprojects",no,no,x
759,vrendaa6717,Boleh minta no cs area kediri jatim?,no,no,x
760,kanianurhaiba,Kak boleh minta cs area bandung? Makasih ya 😊,no,no,x
761,muhammad_faizal_rayhan_adhitya,"@adorableprojects saya jakarta ka,, boleh minta nomor wa ya gak",no,no,x
762,adorableprojects,"Hi @nonyaresthawardani Kamu bs hubungi Boni, Customer Service area Sumatera Selatan, Lampung, Riau, Kep. Riau dan Kep. Bangka Belitung • SMS/WA : 089618605183 • BB Pin : D5D39AE7 • LINE : adorableprojects002",no,yes,x
763,adorableprojects,"Hi @vrendaa6717 Kamu bs hubungi Adit, Customer Service area Jawa Timur (Kota Batu, Bangkalan, Banyuwangi, Blitar, Bojonegoro, Bondowoso, Gresik, Jember, Jombang, Kediri, Lamongan, Lumajang, Madiun, Magetan, Malang, Mojokerto, Nganjuk, Ngawi, Pacitan, Pamekasan, Pasuruan,Ponorogo, Probolinggo, Sampang, Sidoarjo, Situbondo, Sumenep, Trenggalek, Tuban dan Tulungagung) • SMS/Whatsapp : 083820416601 • BB Pin : D5043EB0 • LINE : adorableprojects007",no,yes,x
764,adorableprojects,"Hi @kanianurhaiba Kamu bs hubungi Simon, Customer Service area Kota Bandung • SMS/Whatsapp : 087825394303 • BB Pin : D5305ABD • LINE : adorableprojects005",no,yes,x
765,adorableprojects,Hi @muhammad_faizal_rayhan_adhitya maaf tepatnya jakarta mana dan kecamatan apa kak?😊,no,yes,x
766,muhammad_faizal_rayhan_adhitya,@adorableprojects saya jakarta utara ka kecamatan cilincing,no,no,x
767,adorableprojects,"Hi @muhammad_faizal_rayhan_adhitya Kamu bs hubungi Upi, Customer Service Area Jakarta Utara • SMS/Whatsapp : 083829211818 • BB Pin : D41E2924 • LINE : adorableprojects017",no,yes,x
768,muhammad_faizal_rayhan_adhitya,Ok makasi ya,no,no,x
769,adorableprojects,Hi @muhammad_faizal_rayhan_adhitya ok kak 😊🙏,no,yes,x
770,septiana_tika,Warnanya selain maron ada ga kak ? @adorableprojects,no,no,x
771,adorableprojects,Hi @septiana_tika untuk model itu kita baru rilis 1 warna kak😊,no,yes,x
772,ekasidauruk,De mau ini @sanywolahanlubis,no,no,x
773,umisalamah1206,Cs area surabaya please??,no,no,x
774,adorableprojects,"Hi @umisalamah1206 Kamu bs hubungi Wahyu, Customer Service area Surabaya • SMS/WA : 083820668920 • BB Pin : D4FCA501 • LINE : adorableprojects020",no,yes,x
775,nawangaditya,Mau kontak jaksel ya,no,no,x
776,adorableprojects,"Hi @nawangaditya Kamu bs hubungi Hendra, Customer Service Area Jakarta Selatan 2 (Kec. Mampang Prapatan, Kec. Pancoran, Kec. Cilandak, Kec. Pasar Minggu, Kec. Jagakarsa) • SMS/WA: 083821613026 • BB Pin : 5F46D518 • LINE : adorableprojects024",no,yes,x
777,adorableprojects,"Take a really good care of your shoes like its half of your heart, always 😊🙏ㅤㅤㅤㅤㅤㅤ'Roxane Black Flatshoes' IDR 148.000Material : Pu LeatherReady size 36 s/d 41/43ㅤㅤㅤㅤㅤㅤAvailable in varian of black, yellow and purple. so which color that looks good on you? Have a great day ahead!",yes,yes,x
778,wulandey,Ika gue mau ini aja @rikatrisnaa,no,no,x
779,ayuqwlr,Ada foto yg purple?,no,no,x
780,tenrimayapada,Cs makassar ada,no,no,x
781,dyajengpr,Lucuukk nya😍,no,no,x
782,adorableprojects,"@tenrimayapada Kamu bs hubungi Aoki, Customer Service Area Kota Makassar • SMS/Whatsapp : 085960040055 • BB Pin : D2ED4D4B • LINE : adorableprojects030",no,yes,x
783,adorableprojects,"Hi @ayuqwlr silahkan hub cs areanya kak, sudah ada kontak cs areanya blm?",no,yes,x
784,ayuqwlr,"@adorableprojects belum mb, yg malang ada?",no,no,x
785,dcarryna,CS surabaya dong kak,no,no,x
786,evelinastephanie,Aku udah pernah order cuma nomor nya keapus.. bagi contact nya dong.. aku mau beli sepatu ini.. @adorableprojects .. daerah hayam wuruk,no,no,x
787,adorableprojects,"@evelinastephanie Kamu bs hubungi Ace, Customer Service Area Jakarta Barat • SMS/WA: 083820678137 • BB Pin : D4863AD8 • LINE : adorableprojects001",no,yes,x
788,adorableprojects,"@dcarryna Kamu bs hubungi Wahyu, Customer Service area Surabaya • SMS/WA : 083820668920 • BB Pin : D4FCA501 • LINE : adorableprojects020",no,yes,x
789,adorableprojects,"@ayuqwlr Kamu bs hubungi Adit, Customer Service area Jawa Timur (Kota Batu, Bangkalan, Banyuwangi, Blitar, Bojonegoro, Bondowoso, Gresik, Jember, Jombang, Kediri, Lamongan, Lumajang, Madiun, Magetan, Malang, Mojokerto, Nganjuk, Ngawi, Pacitan, Pamekasan, Pasuruan,Ponorogo, Probolinggo, Sampang, Sidoarjo, Situbondo, Sumenep, Trenggalek, Tuban dan Tulungagung) • SMS/Whatsapp : 083820416601 • BB Pin : D5043EB0 • LINE : adorableprojects007",no,yes,x
790,tuyyull_ayu,Cs cibitung kec.cikarang barat bekasi dong kak?,no,no,x
791,dewaul,mau ini dungg 😊 @pratiwiipujilestari,no,no,x
792,adorableprojects,"@tuyyull_ayu Kamu bs hubungi Babang, Customer Service area Cikarang & Cibitung • SMS/Whatsapp : 089638761610 • BB Pin : D5EDDBDC • LINE : adorableprojects023",no,yes,x
793,anggrkcmpk,Cs padang ada ga kak?,no,no,x
794,adorableprojects,"@anggrkcmpk Kamu bs hubungi Deny, Customer Service Area Aceh, Sumatera Utara, Sumatera Barat, Jambi dan Bengkulu • SMS/WA : 081809098587 • BB Pin : D57AFA36 • LINE : adorableprojects011",no,yes,x
795,cynthia.e.s,Csr untuk wilayah Tambun Bekasi apa ? @adorableprojects,no,no,x
796,vie.re,Kak csr yang wilayah jogja full di line. Bagaimana kak?,no,no,x
797,_masshita_,"hallo min, minta cs buat area sidoarjo/surabaya please",no,no,x
798,nurulkhotimah77,Minta cs Bekasi dong..pondok gede,no,no,x
799,melanurliani,Tan ini lucu ya @intanoviani,no,no,x
800,harlambangsatrio,Area jogja ada enggak ya @adorableprojects,no,no,x
801,adorableprojects,"Hi @harlambangsatrio Kamu bs hubungi Rio, Customer Service Area DI Yogyakarta • SMS/WA : 089690392401 • BB Pin : D454DCF7 • LINE : adorableprojects003",no,yes,x
802,adorableprojects,"Hi @nurulkhotimah77 Kamu bs hubungi Okta, Customer Service area Kota Bekasi dan Kabupaten Bekasi (Exclude Cikarang & Cibitung) • SMS/Whatsapp : 083829114398 • BB Pin : D5B1AA61 • LINE : adorableprojects013",no,yes,x
803,adorableprojects,"Hi @_masshita_ Kamu bs hubungi Adit, Customer Service area Jawa Timur (Kota Batu, Bangkalan, Banyuwangi, Blitar, Bojonegoro, Bondowoso, Gresik, Jember, Jombang, Kediri, Lamongan, Lumajang, Madiun, Magetan, Malang, Mojokerto, Nganjuk, Ngawi, Pacitan, Pamekasan, Pasuruan,Ponorogo, Probolinggo, Sampang, Sidoarjo, Situbondo, Sumenep, Trenggalek, Tuban dan Tulungagung) • SMS/Whatsapp : 083820416601 • BB Pin : D5043EB0 • LINE : adorableprojects007",no,yes,x
804,adorableprojects,"@vie.re iya kak maaf sebelumnya line cs area kita sudah full, coba via whatsapp/sms/bbm kak 🙏🏻",no,yes,x
805,adorableprojects,"Hi @cynthia.e.s Kamu bs hubungi Okta, Customer Service area Kota Bekasi dan Kabupaten Bekasi (Exclude Cikarang & Cibitung) • SMS/Whatsapp : 083829114398 • BB Pin : D5B1AA61 • LINE : adorableprojects013",no,yes,x
806,intanoviani,@melanurliani iya sok beli mel,no,no,x
807,via.viah,Jual di shopee dong min,no,no,x
